phone_2,phone_1,by,score,n
d,m,e_@,1.0,10
d,n,e_@,0.46785714285700003,280
d,p,e_@,1.0,60
d,ɹ,e_@,1.0,1050
d,s,e_@,0.97,100
d,t,e_@,0.648888888889,450
d,tʃ,e_@,1.0,10
d,v,e_@,0.9730994152050001,1710
d,z,e_@,1.0,30
ð,ʒ,e_@,1.0,220
ð,b,e_@,1.0,12
ð,d,e_@,0.725,40
ð,f,e_@,1.0,4
ð,k,e_@,1.0,60
ð,l,e_@,0.9666666666670001,180
ð,m,e_@,1.0,4
ð,n,e_@,0.723214285714,112
ð,p,e_@,1.0,24
ð,ɹ,e_@,1.0,420
ð,s,e_@,1.0,40
ð,t,e_@,0.8666666666670001,180
ð,tʃ,e_@,1.0,4
ð,v,e_@,0.986842105263,684
ð,z,e_@,1.0,12
f,ʒ,e_@,0.986363636364,220
f,b,e_@,1.0,12
f,d,e_@,0.8,40
f,ð,e_@,1.0,4
f,k,e_@,1.0,60
f,l,e_@,1.0,180
f,m,e_@,1.0,4
f,n,e_@,0.75,112
f,p,e_@,1.0,24
f,ɹ,e_@,0.9976190476189999,420
f,s,e_@,1.0,40
f,t,e_@,0.822222222222,180
f,tʃ,e_@,1.0,4
f,v,e_@,0.574561403509,684
f,z,e_@,1.0,12
k,ʒ,e_@,1.0,660
k,b,e_@,1.0,36
k,d,e_@,0.95,120
k,ð,e_@,1.0,12
k,f,e_@,1.0,12
k,l,e_@,1.0,540
k,m,e_@,1.0,12
k,n,e_@,0.78869047619,336
k,p,e_@,1.0,72
k,ɹ,e_@,1.0,1260
k,s,e_@,1.0,120
k,t,e_@,0.942592592593,540
k,tʃ,e_@,1.0,12
k,v,e_@,1.0,2052
k,z,e_@,1.0,36
l,ʒ,e_@,0.997272727273,1100
l,b,e_@,1.0,60
l,d,e_@,0.395,200
l,ð,e_@,1.0,20
l,f,e_@,1.0,20
l,k,e_@,1.0,300
l,m,e_@,1.0,20
l,n,e_@,0.475,560
l,p,e_@,1.0,120
l,ɹ,e_@,0.9966666666670001,2100
l,s,e_@,1.0,200
l,t,e_@,0.787777777778,900
l,tʃ,e_@,1.0,20
l,v,e_@,0.995321637427,3420
l,z,e_@,1.0,60
m,ʒ,e_@,1.0,220
m,b,e_@,0.583333333333,12
m,d,e_@,0.975,40
m,ð,e_@,1.0,4
m,f,e_@,1.0,4
m,k,e_@,1.0,60
m,l,e_@,0.9944444444439999,180
m,n,e_@,0.803571428571,112
m,p,e_@,0.583333333333,24
m,ɹ,e_@,1.0,420
m,s,e_@,1.0,40
m,t,e_@,0.988888888889,180
m,tʃ,e_@,1.0,4
m,v,e_@,0.94298245614,684
m,z,e_@,1.0,12
n,ʒ,e_@,0.9806818181820001,880
n,b,e_@,1.0,48
n,d,e_@,0.475,160
n,ð,e_@,1.0,16
n,f,e_@,1.0,16
n,k,e_@,1.0,240
n,l,e_@,0.8152777777779999,720
n,m,e_@,1.0,16
n,p,e_@,1.0,96
n,ɹ,e_@,0.992261904762,1680
n,s,e_@,0.98125,160
n,t,e_@,0.669444444444,720
n,tʃ,e_@,1.0,16
n,v,e_@,0.982090643275,2736
n,z,e_@,1.0,48
p,ʒ,e_@,1.0,440
p,b,e_@,0.583333333333,24
p,d,e_@,1.0,80
p,ð,e_@,1.0,8
p,f,e_@,1.0,8
p,k,e_@,1.0,120
p,l,e_@,1.0,360
p,m,e_@,1.0,8
p,n,e_@,0.883928571429,224
p,ɹ,e_@,1.0,840
p,s,e_@,1.0,80
p,t,e_@,0.9916666666670001,360
p,tʃ,e_@,1.0,8
p,v,e_@,0.961988304094,1368
p,z,e_@,1.0,24
ɹ,ʒ,e_@,0.923636363636,1650
ɹ,b,e_@,0.922222222222,90
ɹ,d,e_@,0.733333333333,300
ɹ,ð,e_@,1.0,30
ɹ,f,e_@,1.0,30
ɹ,k,e_@,1.0,450
ɹ,l,e_@,0.925185185185,1350
ɹ,m,e_@,1.0,30
ɹ,n,e_@,0.7011904761900001,840
ɹ,p,e_@,1.0,180
ɹ,s,e_@,1.0,300
ɹ,t,e_@,0.8829629629629999,1350
ɹ,tʃ,e_@,1.0,30
ɹ,v,e_@,0.90604288499,5130
ɹ,z,e_@,1.0,90
s,ʒ,e_@,1.0,550
s,b,e_@,1.0,30
s,d,e_@,0.8,100
s,ð,e_@,1.0,10
s,f,e_@,1.0,10
s,k,e_@,1.0,150
s,l,e_@,1.0,450
s,m,e_@,1.0,10
s,n,e_@,0.675,280
s,p,e_@,1.0,60
s,ɹ,e_@,1.0,1050
s,t,e_@,0.7,450
s,tʃ,e_@,1.0,10
s,v,e_@,0.9830409356730001,1710
s,z,e_@,0.9,30
t,ʒ,e_@,0.998181818182,1100
t,b,e_@,1.0,60
t,d,e_@,0.55,200
t,ð,e_@,1.0,20
t,f,e_@,1.0,20
t,k,e_@,1.0,300
t,l,e_@,0.933333333333,900
t,m,e_@,1.0,20
t,n,e_@,0.483928571429,560
t,p,e_@,1.0,120
t,ɹ,e_@,1.0,2100
t,s,e_@,0.875,200
t,tʃ,e_@,1.0,20
t,v,e_@,0.9561403508769999,3420
t,z,e_@,0.9666666666670001,60
tʃ,ʒ,e_@,0.663636363636,220
tʃ,b,e_@,1.0,12
tʃ,d,e_@,0.7,40
tʃ,ð,e_@,1.0,4
tʃ,f,e_@,1.0,4
tʃ,k,e_@,1.0,60
tʃ,l,e_@,0.961111111111,180
tʃ,m,e_@,1.0,4
tʃ,n,e_@,0.651785714286,112
tʃ,p,e_@,1.0,24
tʃ,ɹ,e_@,0.995238095238,420
tʃ,s,e_@,1.0,40
tʃ,t,e_@,0.794444444444,180
tʃ,v,e_@,0.948830409357,684
tʃ,z,e_@,1.0,12
v,ʒ,e_@,0.998564593301,2090
v,b,e_@,0.929824561404,114
v,d,e_@,0.852631578947,380
v,ð,e_@,1.0,38
v,f,e_@,0.9210526315790001,38
v,k,e_@,1.0,570
v,l,e_@,0.998830409357,1710
v,m,e_@,1.0,38
v,n,e_@,0.756578947368,1064
v,p,e_@,0.9824561403509999,228
v,ɹ,e_@,0.9987468671680001,3990
v,s,e_@,0.994736842105,380
v,t,e_@,0.7947368421050001,1710
v,tʃ,e_@,1.0,38
v,z,e_@,1.0,114
z,ʒ,e_@,1.0,330
z,b,e_@,1.0,18
z,d,e_@,0.766666666667,60
z,ð,e_@,1.0,6
z,f,e_@,1.0,6
z,k,e_@,1.0,90
z,l,e_@,1.0,270
z,m,e_@,1.0,6
z,n,e_@,0.714285714286,168
z,p,e_@,1.0,36
z,ɹ,e_@,1.0,630
z,s,e_@,0.46666666666699996,60
z,t,e_@,0.5888888888889999,270
z,tʃ,e_@,1.0,6
z,v,e_@,0.908382066277,1026
ʒ,d,aa_i,0.9,30
ʒ,dʒ,aa_i,1.0,2
ʒ,g,aa_i,1.0,12
ʒ,k,aa_i,1.0,6
ʒ,l,aa_i,1.0,2
ʒ,n,aa_i,1.0,6
ʒ,ɹ,aa_i,1.0,20
ʒ,t,aa_i,1.0,12
b,d,aa_i,0.8666666666670001,30
b,dʒ,aa_i,1.0,2
b,g,aa_i,1.0,12
b,k,aa_i,1.0,6
b,l,aa_i,1.0,2
b,n,aa_i,1.0,6
b,ɹ,aa_i,1.0,20
b,t,aa_i,1.0,12
d,dʒ,aa_i,1.0,12
d,g,aa_i,1.0,72
d,k,aa_i,1.0,36
d,l,aa_i,0.833333333333,12
d,n,aa_i,0.5,36
d,ɹ,aa_i,0.975,120
d,t,aa_i,0.930555555556,72
dʒ,d,aa_i,0.8833333333329999,60
dʒ,g,aa_i,1.0,24
dʒ,k,aa_i,1.0,12
dʒ,l,aa_i,1.0,4
dʒ,n,aa_i,1.0,12
dʒ,ɹ,aa_i,1.0,40
dʒ,t,aa_i,1.0,24
g,d,aa_i,0.858333333333,120
g,dʒ,aa_i,1.0,8
g,k,aa_i,0.416666666667,24
g,l,aa_i,0.875,8
g,n,aa_i,1.0,24
g,ɹ,aa_i,1.0,80
g,t,aa_i,1.0,48
k,d,aa_i,0.833333333333,90
k,dʒ,aa_i,1.0,6
k,g,aa_i,0.444444444444,36
k,l,aa_i,0.833333333333,6
k,n,aa_i,1.0,18
k,ɹ,aa_i,1.0,60
k,t,aa_i,1.0,36
l,d,aa_i,0.633333333333,60
l,dʒ,aa_i,1.0,4
l,g,aa_i,0.916666666667,24
l,k,aa_i,1.0,12
l,n,aa_i,0.666666666667,12
l,ɹ,aa_i,1.0,40
l,t,aa_i,1.0,24
m,d,aa_i,0.8,30
m,dʒ,aa_i,1.0,2
m,g,aa_i,1.0,12
m,k,aa_i,1.0,6
m,l,aa_i,1.0,2
m,n,aa_i,1.0,6
m,ɹ,aa_i,1.0,20
m,t,aa_i,1.0,12
n,d,aa_i,0.35555555555600005,90
n,dʒ,aa_i,1.0,6
n,g,aa_i,1.0,36
n,k,aa_i,1.0,18
n,l,aa_i,0.5,6
n,ɹ,aa_i,1.0,60
n,t,aa_i,0.666666666667,36
ɹ,d,aa_i,0.64,150
ɹ,dʒ,aa_i,1.0,10
ɹ,g,aa_i,1.0,60
ɹ,k,aa_i,1.0,30
ɹ,l,aa_i,1.0,10
ɹ,n,aa_i,0.8666666666670001,30
ɹ,t,aa_i,1.0,60
t,d,aa_i,0.625,120
t,dʒ,aa_i,1.0,8
t,g,aa_i,1.0,48
t,k,aa_i,1.0,24
t,l,aa_i,1.0,8
t,n,aa_i,0.541666666667,24
t,ɹ,aa_i,1.0,80
d,k,aa_h,1.0,2
ɫ,k,aa_h,1.0,2
ɫ,tʃ,aa_f,1.0,2
m,tʃ,aa_f,1.0,2
s,tʃ,aa_f,1.0,2
ʒ,m,aa_e,1.0,2
j,m,aa_e,1.0,2
ɹ,m,aa_e,1.0,2
s,m,aa_e,1.0,2
t,m,aa_e,1.0,2
tʃ,m,aa_e,1.0,2
ɛɪ,ɪ,v_Z,0.975,40
ɪ,ɛɪ,v_Z,1.0,10
",l",b,n_ii,1.0,60
",l",d,n_ii,0.666666666667,18
",l",ð,n_ii,0.9682539682539999,630
",l",h,n_ii,1.0,6
",l",l,n_ii,0.485347985348,546
",l",s,n_ii,1.0,90
",l",t,n_ii,0.948801742919,918
ʃ,",l",n_ii,1.0,6
ʃ,b,n_ii,1.0,20
ʃ,d,n_ii,0.833333333333,6
ʃ,ð,n_ii,1.0,210
ʃ,h,n_ii,1.0,2
ʃ,l,n_ii,0.8406593406589999,182
ʃ,s,n_ii,1.0,30
ʃ,t,n_ii,0.934640522876,306
aɪ,",l",n_ii,1.0,6
aɪ,b,n_ii,1.0,20
aɪ,d,n_ii,1.0,6
aɪ,ð,n_ii,1.0,210
aɪ,h,n_ii,1.0,2
aɪ,l,n_ii,0.9945054945049999,182
aɪ,s,n_ii,1.0,30
aɪ,t,n_ii,1.0,306
b,",l",n_ii,1.0,30
b,d,n_ii,1.0,30
b,ð,n_ii,0.999047619048,1050
b,h,n_ii,1.0,10
b,l,n_ii,0.9417582417579999,910
b,s,n_ii,1.0,150
b,t,n_ii,0.996078431373,1530
d,",l",n_ii,0.944444444444,18
d,b,n_ii,1.0,60
d,ð,n_ii,0.785714285714,630
d,h,n_ii,1.0,6
d,l,n_ii,0.749084249084,546
d,s,n_ii,0.955555555556,90
d,t,n_ii,0.701525054466,918
ð,",l",n_ii,0.9666666666670001,90
ð,b,n_ii,1.0,300
ð,d,n_ii,0.35555555555600005,90
ð,h,n_ii,1.0,30
ð,l,n_ii,0.8505494505490001,2730
ð,s,n_ii,0.9955555555560001,450
ð,t,n_ii,0.826579520697,4590
h,",l",n_ii,1.0,12
h,b,n_ii,1.0,40
h,d,n_ii,0.166666666667,12
h,ð,n_ii,0.709523809524,420
h,l,n_ii,0.626373626374,364
h,s,n_ii,1.0,60
h,t,n_ii,0.529411764706,612
l,",l",n_ii,0.666666666667,84
l,b,n_ii,1.0,280
l,d,n_ii,0.630952380952,84
l,ð,n_ii,0.968027210884,2940
l,h,n_ii,0.964285714286,28
l,s,n_ii,1.0,420
l,t,n_ii,0.892390289449,4284
ɹ,",l",n_ii,1.0,6
ɹ,b,n_ii,1.0,20
ɹ,d,n_ii,1.0,6
ɹ,ð,n_ii,1.0,210
ɹ,h,n_ii,1.0,2
ɹ,l,n_ii,0.93956043956,182
ɹ,s,n_ii,1.0,30
ɹ,t,n_ii,1.0,306
s,",l",n_ii,1.0,36
s,b,n_ii,1.0,120
s,d,n_ii,0.805555555556,36
s,ð,n_ii,0.9865079365080001,1260
s,h,n_ii,1.0,12
s,l,n_ii,0.967948717949,1092
s,t,n_ii,0.94825708061,1836
t,",l",n_ii,0.925925925926,108
t,b,n_ii,1.0,360
t,d,n_ii,0.296296296296,108
t,ð,n_ii,0.830687830688,3780
t,h,n_ii,0.972222222222,36
t,l,n_ii,0.673382173382,3276
t,s,n_ii,0.944444444444,540
v,",l",n_ii,1.0,6
v,b,n_ii,1.0,20
v,d,n_ii,0.833333333333,6
v,ð,n_ii,1.0,210
v,h,n_ii,1.0,2
v,l,n_ii,0.945054945055,182
v,s,n_ii,1.0,30
v,t,n_ii,0.9934640522879999,306
",l",aɪ,v_@,1.0,6
",l",ð,v_@,0.9920718816069999,5676
",l",iː,v_@,0.992063492063,126
",l",m,v_@,1.0,6
",l",p,v_@,0.166666666667,6
",l",t,v_@,0.944444444444,36
aʊ,",l",v_@,1.0,6
aʊ,aɪ,v_@,1.0,2
aʊ,ð,v_@,0.997885835095,1892
aʊ,iː,v_@,1.0,42
aʊ,m,v_@,1.0,2
aʊ,p,v_@,1.0,2
aʊ,t,v_@,1.0,12
aɪ,",l",v_@,1.0,12
aɪ,ð,v_@,0.978065539112,3784
aɪ,iː,v_@,0.988095238095,84
aɪ,m,v_@,1.0,4
aɪ,p,v_@,1.0,4
aɪ,t,v_@,1.0,24
d,",l",v_@,1.0,6
d,aɪ,v_@,1.0,2
d,ð,v_@,0.838794926004,1892
d,iː,v_@,0.97619047619,42
d,m,v_@,1.0,2
d,p,v_@,0.5,2
d,t,v_@,0.08333333333330001,12
ð,",l",v_@,1.0,264
ð,aɪ,v_@,1.0,88
ð,iː,v_@,0.9713203463200002,1848
ð,m,v_@,1.0,88
ð,p,v_@,0.738636363636,88
ð,t,v_@,0.8446969696969999,528
iː,",l",v_@,1.0,42
iː,aɪ,v_@,1.0,14
iː,ð,v_@,0.9614164904860001,13244
iː,m,v_@,1.0,14
iː,p,v_@,1.0,14
iː,t,v_@,0.904761904762,84
j,",l",v_@,1.0,6
j,aɪ,v_@,1.0,2
j,ð,v_@,0.9820295983089999,1892
j,iː,v_@,0.714285714286,42
j,m,v_@,1.0,2
j,p,v_@,1.0,2
j,t,v_@,1.0,12
m,",l",v_@,0.916666666667,12
m,aɪ,v_@,1.0,4
m,ð,v_@,0.9619450317120001,3784
m,iː,v_@,0.964285714286,84
m,p,v_@,0.25,4
m,t,v_@,0.458333333333,24
p,",l",v_@,1.0,12
p,aɪ,v_@,1.0,4
p,ð,v_@,0.918604651163,3784
p,iː,v_@,1.0,84
p,m,v_@,0.75,4
p,t,v_@,0.666666666667,24
ɹ,",l",v_@,1.0,6
ɹ,aɪ,v_@,1.0,2
ɹ,ð,v_@,1.0,1892
ɹ,iː,v_@,1.0,42
ɹ,m,v_@,1.0,2
ɹ,p,v_@,0.5,2
ɹ,t,v_@,1.0,12
s,",l",v_@,1.0,6
s,aɪ,v_@,1.0,2
s,ð,v_@,0.799682875264,1892
s,iː,v_@,0.904761904762,42
s,m,v_@,1.0,2
s,p,v_@,0.5,2
s,t,v_@,0.666666666667,12
t,",l",v_@,1.0,24
t,aɪ,v_@,1.0,8
t,ð,v_@,0.8805496828749999,7568
t,iː,v_@,0.958333333333,168
t,m,v_@,1.0,8
t,p,v_@,0.5,8
z,",l",v_@,0.833333333333,6
z,aɪ,v_@,1.0,2
z,ð,v_@,0.872621564482,1892
z,iː,v_@,0.9523809523810001,42
z,m,v_@,0.5,2
z,p,v_@,0.5,2
z,t,v_@,0.25,12
d,m,aa_z,1.0,12
ɫ,d,aa_z,0.0,2
ɫ,m,aa_z,1.0,6
m,d,aa_z,1.0,6
d,j,aa_u,0.916666666667,12
v,j,aa_u,1.0,12
ʒ,n,aa_t,0.666666666667,12
d,n,aa_t,0.25,12
k,n,aa_t,0.75,12
s,n,aa_t,0.666666666667,12
d,k,aa_s,1.0,2
d,t,aa_s,0.55,20
dʒ,k,aa_s,1.0,2
dʒ,t,aa_s,1.0,20
k,t,aa_s,1.0,40
t,k,aa_s,1.0,10
tʃ,k,aa_s,1.0,2
tʃ,t,aa_s,1.0,20
k,f,aa_r,1.0,2
p,f,aa_r,1.0,2
t,f,aa_r,1.0,2
aʊ,d,ai_@,1.0,12
aʊ,ð,ai_@,1.0,56
aʊ,k,ai_@,1.0,132
aʊ,l,ai_@,0.55,20
aʊ,m,ai_@,0.33333333333299997,6
aʊ,n,ai_@,0.904761904762,42
aʊ,p,ai_@,1.0,2
aʊ,ɹ,ai_@,1.0,2
aʊ,s,ai_@,1.0,12
aʊ,t,ai_@,1.0,20
aʊ,v,ai_@,1.0,12
aʊ,w,ai_@,0.9523809523810001,42
aʊ,z,ai_@,1.0,2
b,d,ai_@,1.0,12
b,ð,ai_@,1.0,56
b,k,ai_@,0.9924242424240001,132
b,l,ai_@,0.9,20
b,m,ai_@,0.33333333333299997,6
b,n,ai_@,0.904761904762,42
b,p,ai_@,1.0,2
b,ɹ,ai_@,1.0,2
b,s,ai_@,1.0,12
b,t,ai_@,1.0,20
b,v,ai_@,1.0,12
b,w,ai_@,0.5,42
b,z,ai_@,1.0,2
d,ð,ai_@,0.9375,224
d,k,ai_@,0.886363636364,528
d,l,ai_@,0.2125,80
d,m,ai_@,0.875,24
d,n,ai_@,0.5714285714289999,168
d,p,ai_@,1.0,8
d,ɹ,ai_@,1.0,8
d,s,ai_@,0.9375,48
d,t,ai_@,0.9,80
d,v,ai_@,0.958333333333,48
d,w,ai_@,1.0,168
d,z,ai_@,1.0,8
dʒ,d,ai_@,1.0,12
dʒ,ð,ai_@,1.0,56
dʒ,k,ai_@,1.0,132
dʒ,l,ai_@,0.8,20
dʒ,m,ai_@,0.33333333333299997,6
dʒ,n,ai_@,0.904761904762,42
dʒ,p,ai_@,1.0,2
dʒ,ɹ,ai_@,1.0,2
dʒ,s,ai_@,0.833333333333,12
dʒ,t,ai_@,0.95,20
dʒ,v,ai_@,0.666666666667,12
dʒ,w,ai_@,0.97619047619,42
dʒ,z,ai_@,1.0,2
ð,d,ai_@,0.927083333333,96
ð,k,ai_@,0.965909090909,1056
ð,l,ai_@,0.5125,160
ð,m,ai_@,0.666666666667,48
ð,n,ai_@,0.824404761905,336
ð,p,ai_@,1.0,16
ð,ɹ,ai_@,1.0,16
ð,s,ai_@,0.96875,96
ð,t,ai_@,0.99375,160
ð,v,ai_@,0.96875,96
ð,w,ai_@,0.979166666667,336
ð,z,ai_@,1.0,16
h,d,ai_@,0.833333333333,12
h,ð,ai_@,0.946428571429,56
h,k,ai_@,0.55303030303,132
h,l,ai_@,0.45,20
h,m,ai_@,0.666666666667,6
h,n,ai_@,0.8095238095239999,42
h,p,ai_@,1.0,2
h,ɹ,ai_@,1.0,2
h,s,ai_@,1.0,12
h,t,ai_@,1.0,20
h,v,ai_@,1.0,12
h,w,ai_@,0.880952380952,42
h,z,ai_@,1.0,2
k,d,ai_@,0.840277777778,144
k,ð,ai_@,0.959821428571,672
k,l,ai_@,0.454166666667,240
k,m,ai_@,0.625,72
k,n,ai_@,0.7678571428569999,504
k,p,ai_@,1.0,24
k,ɹ,ai_@,1.0,24
k,s,ai_@,0.986111111111,144
k,t,ai_@,1.0,240
k,v,ai_@,0.9375,144
k,w,ai_@,0.9126984126980001,504
k,z,ai_@,1.0,24
l,d,ai_@,0.85,60
l,ð,ai_@,0.9928571428569999,280
l,k,ai_@,0.986363636364,660
l,m,ai_@,0.8666666666670001,30
l,n,ai_@,0.72380952381,210
l,p,ai_@,1.0,10
l,ɹ,ai_@,1.0,10
l,s,ai_@,0.9,60
l,t,ai_@,0.97,100
l,v,ai_@,0.8833333333329999,60
l,w,ai_@,0.990476190476,210
l,z,ai_@,1.0,10
m,d,ai_@,1.0,36
m,ð,ai_@,0.988095238095,168
m,k,ai_@,0.997474747475,396
m,l,ai_@,0.9,60
m,n,ai_@,0.960317460317,126
m,p,ai_@,1.0,6
m,ɹ,ai_@,1.0,6
m,s,ai_@,0.916666666667,36
m,t,ai_@,1.0,60
m,v,ai_@,0.833333333333,36
m,w,ai_@,0.888888888889,126
m,z,ai_@,1.0,6
n,d,ai_@,0.738095238095,84
n,ð,ai_@,0.997448979592,392
n,k,ai_@,0.996753246753,924
n,l,ai_@,0.214285714286,140
n,m,ai_@,0.928571428571,42
n,p,ai_@,1.0,14
n,ɹ,ai_@,1.0,14
n,s,ai_@,0.8928571428569999,84
n,t,ai_@,0.964285714286,140
n,v,ai_@,0.97619047619,84
n,w,ai_@,1.0,294
n,z,ai_@,1.0,14
p,d,ai_@,1.0,24
p,ð,ai_@,1.0,112
p,k,ai_@,1.0,264
p,l,ai_@,0.875,40
p,m,ai_@,0.33333333333299997,12
p,n,ai_@,0.9404761904760001,84
p,ɹ,ai_@,1.0,4
p,s,ai_@,1.0,24
p,t,ai_@,1.0,40
p,v,ai_@,1.0,24
p,w,ai_@,0.880952380952,84
p,z,ai_@,1.0,4
ɹ,d,ai_@,1.0,24
ɹ,ð,ai_@,1.0,112
ɹ,k,ai_@,1.0,264
ɹ,l,ai_@,0.725,40
ɹ,m,ai_@,0.666666666667,12
ɹ,n,ai_@,0.97619047619,84
ɹ,p,ai_@,1.0,4
ɹ,s,ai_@,1.0,24
ɹ,t,ai_@,1.0,40
ɹ,v,ai_@,0.75,24
ɹ,w,ai_@,1.0,84
ɹ,z,ai_@,1.0,4
s,d,ai_@,1.0,48
s,ð,ai_@,1.0,224
s,k,ai_@,1.0,528
s,l,ai_@,0.5,80
s,m,ai_@,0.791666666667,24
s,n,ai_@,0.8273809523810001,168
s,p,ai_@,1.0,8
s,ɹ,ai_@,1.0,8
s,t,ai_@,0.8875,80
s,v,ai_@,0.895833333333,48
s,w,ai_@,0.988095238095,168
s,z,ai_@,1.0,8
t,d,ai_@,0.8833333333329999,60
t,ð,ai_@,0.9928571428569999,280
t,k,ai_@,0.998484848485,660
t,l,ai_@,0.39,100
t,m,ai_@,0.666666666667,30
t,n,ai_@,0.785714285714,210
t,p,ai_@,1.0,10
t,ɹ,ai_@,1.0,10
t,s,ai_@,0.616666666667,60
t,v,ai_@,0.833333333333,60
t,w,ai_@,0.990476190476,210
t,z,ai_@,1.0,10
v,d,ai_@,1.0,48
v,ð,ai_@,1.0,224
v,k,ai_@,1.0,528
v,l,ai_@,0.7,80
v,m,ai_@,0.5,24
v,n,ai_@,0.910714285714,168
v,p,ai_@,1.0,8
v,ɹ,ai_@,1.0,8
v,s,ai_@,0.895833333333,48
v,t,ai_@,1.0,80
v,w,ai_@,0.9821428571430001,168
v,z,ai_@,1.0,8
w,d,ai_@,1.0,84
w,ð,ai_@,1.0,392
w,k,ai_@,0.987012987013,924
w,l,ai_@,0.921428571429,140
w,m,ai_@,0.33333333333299997,42
w,n,ai_@,0.97619047619,294
w,p,ai_@,1.0,14
w,ɹ,ai_@,1.0,14
w,s,ai_@,0.964285714286,84
w,t,ai_@,1.0,140
w,v,ai_@,0.9523809523810001,84
w,z,ai_@,1.0,14
z,d,ai_@,1.0,24
z,ð,ai_@,1.0,112
z,k,ai_@,1.0,264
z,l,ai_@,0.575,40
z,m,ai_@,0.75,12
z,n,ai_@,0.845238095238,84
z,p,ai_@,1.0,4
z,ɹ,ai_@,1.0,4
z,s,ai_@,0.5,24
z,t,ai_@,0.925,40
z,v,ai_@,0.875,24
z,w,ai_@,1.0,84
ə,s,u_t,0.927272727273,220
aʊ,ə,u_t,0.5,2
aʊ,s,u_t,1.0,110
ɛ,ə,u_t,0.5,2
ɛ,s,u_t,1.0,110
ɛɪ,ə,u_t,0.5,2
ɛɪ,s,u_t,1.0,110
ɪ,ə,u_t,0.5,2
ɪ,s,u_t,1.0,110
p,ə,u_t,0.0,2
p,s,u_t,0.9,110
s,ə,u_t,0.181818181818,22
b,d,z_ei,1.0,18
b,ð,z_ei,1.0,6
b,l,z_ei,1.0,6
b,m,z_ei,0.33333333333299997,6
b,ɹ,z_ei,1.0,6
b,s,z_ei,1.0,6
b,t,z_ei,1.0,6
b,tʃ,z_ei,1.0,6
d,b,z_ei,1.0,18
d,ð,z_ei,1.0,6
d,l,z_ei,0.833333333333,6
d,m,z_ei,1.0,6
d,ɹ,z_ei,1.0,6
d,s,z_ei,1.0,6
d,t,z_ei,0.666666666667,6
d,tʃ,z_ei,1.0,6
ð,b,z_ei,1.0,12
ð,d,z_ei,0.75,12
ð,l,z_ei,1.0,4
ð,m,z_ei,1.0,4
ð,ɹ,z_ei,1.0,4
ð,s,z_ei,1.0,4
ð,t,z_ei,0.25,4
ð,tʃ,z_ei,1.0,4
f,b,z_ei,1.0,6
f,d,z_ei,1.0,6
f,ð,z_ei,1.0,2
f,l,z_ei,1.0,2
f,m,z_ei,1.0,2
f,ɹ,z_ei,1.0,2
f,s,z_ei,1.0,2
f,t,z_ei,1.0,2
f,tʃ,z_ei,1.0,2
l,b,z_ei,1.0,12
l,d,z_ei,0.5,12
l,ð,z_ei,1.0,4
l,m,z_ei,1.0,4
l,ɹ,z_ei,1.0,4
l,s,z_ei,1.0,4
l,t,z_ei,1.0,4
l,tʃ,z_ei,1.0,4
m,b,z_ei,0.416666666667,12
m,d,z_ei,1.0,12
m,ð,z_ei,1.0,4
m,l,z_ei,1.0,4
m,ɹ,z_ei,1.0,4
m,s,z_ei,1.0,4
m,t,z_ei,1.0,4
m,tʃ,z_ei,1.0,4
n,b,z_ei,1.0,6
n,d,z_ei,0.666666666667,6
n,ð,z_ei,1.0,2
n,l,z_ei,1.0,2
n,m,z_ei,1.0,2
n,ɹ,z_ei,1.0,2
n,s,z_ei,1.0,2
n,t,z_ei,0.0,2
n,tʃ,z_ei,1.0,2
ɹ,b,z_ei,1.0,12
ɹ,d,z_ei,1.0,12
ɹ,ð,z_ei,1.0,4
ɹ,l,z_ei,1.0,4
ɹ,m,z_ei,1.0,4
ɹ,s,z_ei,1.0,4
ɹ,t,z_ei,1.0,4
ɹ,tʃ,z_ei,1.0,4
s,b,z_ei,1.0,12
s,d,z_ei,0.833333333333,12
s,ð,z_ei,1.0,4
s,l,z_ei,1.0,4
s,m,z_ei,1.0,4
s,ɹ,z_ei,1.0,4
s,t,z_ei,0.5,4
s,tʃ,z_ei,1.0,4
t,b,z_ei,1.0,12
t,d,z_ei,0.75,12
t,ð,z_ei,1.0,4
t,l,z_ei,1.0,4
t,m,z_ei,1.0,4
t,ɹ,z_ei,1.0,4
t,s,z_ei,0.5,4
t,tʃ,z_ei,1.0,4
tʃ,b,z_ei,1.0,12
tʃ,d,z_ei,0.833333333333,12
tʃ,ð,z_ei,1.0,4
tʃ,l,z_ei,1.0,4
tʃ,m,z_ei,1.0,4
tʃ,ɹ,z_ei,1.0,4
tʃ,s,z_ei,1.0,4
tʃ,t,z_ei,0.75,4
v,b,z_ei,1.0,6
v,d,z_ei,1.0,6
v,ð,z_ei,1.0,2
v,l,z_ei,1.0,2
v,m,z_ei,1.0,2
v,ɹ,z_ei,1.0,2
v,s,z_ei,1.0,2
v,t,z_ei,1.0,2
v,tʃ,z_ei,1.0,2
w,b,z_ei,1.0,6
w,d,z_ei,1.0,6
w,ð,z_ei,1.0,2
w,l,z_ei,1.0,2
w,m,z_ei,1.0,2
w,ɹ,z_ei,1.0,2
w,s,z_ei,1.0,2
w,t,z_ei,1.0,2
w,tʃ,z_ei,1.0,2
f,m,ai_S,1.0,12
",n",ə,v_#,0.85119047619,168
