phone_2,phone_1,by,score,n
d,s,"('oo_r', 'msak0')",1.0,2
g,s,"('oo_r', 'msak0')",1.0,2
p,s,"('oo_r', 'msak0')",1.0,2
t,n,"('ei_d', 'msak0')",0.5,6
n,ɹ,"('t_oi', 'fsew0')",1.0,2
s,ɹ,"('t_oi', 'fsew0')",1.0,2
y,s,"('n_w', 'fsew0')",1.0,12
y,z,"('n_w', 'fsew0')",1.0,12
ɔː,y,"('n_w', 'fsew0')",1.0,2
ɔː,s,"('n_w', 'fsew0')",1.0,6
ɔː,z,"('n_w', 'fsew0')",1.0,6
s,y,"('n_w', 'fsew0')",1.0,6
s,z,"('n_w', 'fsew0')",0.5,18
z,y,"('n_w', 'fsew0')",1.0,6
z,s,"('n_w', 'fsew0')",0.222222222222,18
æ,uː,"('g_s', 'fsew0')",1.0,4
ɛ,æ,"('g_s', 'fsew0')",0.5,2
ɛ,uː,"('g_s', 'fsew0')",1.0,2
iː,æ,"('g_s', 'fsew0')",1.0,2
iː,uː,"('g_s', 'fsew0')",1.0,2
l,æ,"('g_s', 'fsew0')",1.0,2
l,uː,"('g_s', 'fsew0')",1.0,2
uː,æ,"('g_s', 'fsew0')",1.0,4
ə,æ,"('s_t', 'fsew0')",1.0,8
ə,aɪ,"('s_t', 'fsew0')",0.625,8
ə,ɪ,"('s_t', 'fsew0')",0.708333333333,24
ə,t,"('s_t', 'fsew0')",0.833333333333,48
ə,uː,"('s_t', 'fsew0')",1.0,8
æ,ə,"('s_t', 'fsew0')",0.916666666667,24
æ,aɪ,"('s_t', 'fsew0')",0.25,4
æ,ɪ,"('s_t', 'fsew0')",1.0,12
æ,t,"('s_t', 'fsew0')",1.0,24
æ,uː,"('s_t', 'fsew0')",1.0,4
aɪ,ə,"('s_t', 'fsew0')",0.916666666667,24
aɪ,æ,"('s_t', 'fsew0')",0.75,4
aɪ,ɪ,"('s_t', 'fsew0')",1.0,12
aɪ,t,"('s_t', 'fsew0')",1.0,24
aɪ,uː,"('s_t', 'fsew0')",1.0,4
ɛ,ə,"('s_t', 'fsew0')",1.0,12
ɛ,æ,"('s_t', 'fsew0')",0.5,2
ɛ,aɪ,"('s_t', 'fsew0')",0.0,2
ɛ,ɪ,"('s_t', 'fsew0')",0.833333333333,6
ɛ,t,"('s_t', 'fsew0')",0.916666666667,12
ɛ,uː,"('s_t', 'fsew0')",1.0,2
ɪ,ə,"('s_t', 'fsew0')",0.722222222222,36
ɪ,æ,"('s_t', 'fsew0')",1.0,6
ɪ,aɪ,"('s_t', 'fsew0')",0.33333333333299997,6
ɪ,t,"('s_t', 'fsew0')",0.888888888889,36
ɪ,uː,"('s_t', 'fsew0')",1.0,6
t,ə,"('s_t', 'fsew0')",0.854166666667,48
t,æ,"('s_t', 'fsew0')",1.0,8
t,aɪ,"('s_t', 'fsew0')",1.0,8
t,ɪ,"('s_t', 'fsew0')",0.958333333333,24
t,uː,"('s_t', 'fsew0')",0.875,8
uː,ə,"('s_t', 'fsew0')",0.916666666667,24
uː,æ,"('s_t', 'fsew0')",1.0,4
uː,aɪ,"('s_t', 'fsew0')",0.75,4
uː,ɪ,"('s_t', 'fsew0')",0.916666666667,12
uː,t,"('s_t', 'fsew0')",0.666666666667,24
dʒ,ŋ,"('uh_g', 'fsew0')",1.0,6
dʒ,tʃ,"('uh_g', 'fsew0')",1.0,2
n,ŋ,"('uh_g', 'fsew0')",0.666666666667,6
n,tʃ,"('uh_g', 'fsew0')",1.0,2
ŋ,tʃ,"('uh_g', 'fsew0')",1.0,6
tʃ,ŋ,"('uh_g', 'fsew0')",0.916666666667,12
ɪ,z,"('@U_g', 'msak0')",1.0,2
ɔː,z,"('@U_g', 'msak0')",1.0,2
ɜ:,ə,"('s_f', 'fsew0')",1.0,2
ɛɪ,ə,"('s_f', 'fsew0')",1.0,2
k,ə,"('s_f', 'fsew0')",1.0,2
ʌ,ə,"('s_f', 'fsew0')",1.0,2
æ,ə,"('iy_k', 'fsew0')",0.0,2
s,ə,"('iy_k', 'fsew0')",1.0,2
z,ə,"('iy_k', 'fsew0')",1.0,2
m,t,"('o_b', 'fsew0')",0.5,2
n,t,"('o_b', 'fsew0')",1.0,2
h,g,"('ng_@U', 'fsew0')",1.0,2
ə,ɔː,"('f_r', 'fsew0')",0.944444444444,18
ɜ:,ə,"('f_r', 'fsew0')",0.486111111111,72
ɜ:,ɔː,"('f_r', 'fsew0')",1.0,2
ɑː,ə,"('f_r', 'fsew0')",0.388888888889,72
ɑː,ɔː,"('f_r', 'fsew0')",1.0,2
aɪ,ə,"('f_r', 'fsew0')",0.430555555556,72
aɪ,ɔː,"('f_r', 'fsew0')",1.0,2
ɛ,ə,"('f_r', 'fsew0')",0.458333333333,72
ɛ,ɔː,"('f_r', 'fsew0')",1.0,2
ɛə,ə,"('f_r', 'fsew0')",0.458333333333,72
ɛə,ɔː,"('f_r', 'fsew0')",1.0,2
ɪə,ə,"('f_r', 'fsew0')",0.611111111111,72
ɪə,ɔː,"('f_r', 'fsew0')",1.0,2
ɔː,ə,"('f_r', 'fsew0')",0.340277777778,144
p,ə,"('f_r', 'fsew0')",0.5277777777780001,72
p,ɔː,"('f_r', 'fsew0')",1.0,2
ə,f,"('d_r', 'fsew0')",0.822222222222,90
ə,θ,"('d_r', 'fsew0')",0.861111111111,36
f,ə,"('d_r', 'fsew0')",0.388888888889,36
f,θ,"('d_r', 'fsew0')",0.861111111111,72
k,ə,"('d_r', 'fsew0')",0.33333333333299997,6
k,f,"('d_r', 'fsew0')",0.9,30
k,θ,"('d_r', 'fsew0')",0.833333333333,12
ɔː,ə,"('d_r', 'fsew0')",0.0,6
ɔː,f,"('d_r', 'fsew0')",0.8666666666670001,30
ɔː,θ,"('d_r', 'fsew0')",1.0,12
t,ə,"('d_r', 'fsew0')",0.33333333333299997,6
t,f,"('d_r', 'fsew0')",0.9,30
t,θ,"('d_r', 'fsew0')",0.75,12
θ,ə,"('d_r', 'fsew0')",0.666666666667,24
θ,f,"('d_r', 'fsew0')",0.941666666667,120
ʃ,n,"('o_th', 'msak0')",1.0,2
ə,m,"('z_j', 'msak0')",1.0,2
b,m,"('z_j', 'msak0')",1.0,2
k,m,"('z_j', 'msak0')",1.0,2
y,k,"('s_a', 'msak0')",1.0,2
y,m,"('s_a', 'msak0')",1.0,2
y,t,"('s_a', 'msak0')",0.9,30
k,m,"('s_a', 'msak0')",1.0,4
k,t,"('s_a', 'msak0')",0.9666666666670001,60
m,k,"('s_a', 'msak0')",1.0,4
m,t,"('s_a', 'msak0')",1.0,60
n,k,"('s_a', 'msak0')",1.0,2
n,m,"('s_a', 'msak0')",1.0,2
n,t,"('s_a', 'msak0')",1.0,30
p,k,"('s_a', 'msak0')",1.0,2
p,m,"('s_a', 'msak0')",0.0,2
p,t,"('s_a', 'msak0')",1.0,30
ɹ,k,"('s_a', 'msak0')",1.0,2
ɹ,m,"('s_a', 'msak0')",1.0,2
ɹ,t,"('s_a', 'msak0')",1.0,30
s,k,"('s_a', 'msak0')",1.0,2
s,m,"('s_a', 'msak0')",1.0,2
s,t,"('s_a', 'msak0')",0.266666666667,30
t,k,"('s_a', 'msak0')",1.0,12
t,m,"('s_a', 'msak0')",1.0,12
əʊ,aɪ,"('r_d', 'msak0')",1.0,2
əʊ,ɛ,"('r_d', 'msak0')",0.733333333333,30
əʊ,ɛɪ,"('r_d', 'msak0')",1.0,2
æ,aɪ,"('r_d', 'msak0')",0.5,2
æ,ɛ,"('r_d', 'msak0')",0.533333333333,30
æ,ɛɪ,"('r_d', 'msak0')",1.0,2
aɪ,ɛ,"('r_d', 'msak0')",0.46666666666699996,60
aɪ,ɛɪ,"('r_d', 'msak0')",0.75,4
ɛ,aɪ,"('r_d', 'msak0')",0.25,12
ɛ,ɛɪ,"('r_d', 'msak0')",0.75,12
ɛɪ,aɪ,"('r_d', 'msak0')",0.75,4
ɛɪ,ɛ,"('r_d', 'msak0')",0.85,60
ɪ,aɪ,"('r_d', 'msak0')",1.0,2
ɪ,ɛ,"('r_d', 'msak0')",0.733333333333,30
ɪ,ɛɪ,"('r_d', 'msak0')",0.5,2
iː,aɪ,"('r_d', 'msak0')",1.0,2
iː,ɛ,"('r_d', 'msak0')",0.6,30
iː,ɛɪ,"('r_d', 'msak0')",0.5,2
uː,aɪ,"('r_d', 'msak0')",1.0,2
uː,ɛ,"('r_d', 'msak0')",1.0,30
uː,ɛɪ,"('r_d', 'msak0')",1.0,2
ʒ,d,"('n_#', 'msak0')",1.0,6
ʒ,s,"('n_#', 'msak0')",1.0,42
ʒ,t,"('n_#', 'msak0')",0.85,20
ʒ,z,"('n_#', 'msak0')",1.0,42
d,s,"('n_#', 'msak0')",0.936507936508,126
d,t,"('n_#', 'msak0')",0.7166666666670001,60
d,z,"('n_#', 'msak0')",0.738095238095,126
y,d,"('n_#', 'msak0')",1.0,6
y,s,"('n_#', 'msak0')",1.0,42
y,t,"('n_#', 'msak0')",1.0,20
y,z,"('n_#', 'msak0')",1.0,42
s,d,"('n_#', 'msak0')",0.52380952381,42
s,t,"('n_#', 'msak0')",0.5,140
s,z,"('n_#', 'msak0')",0.278911564626,294
t,d,"('n_#', 'msak0')",0.766666666667,30
t,s,"('n_#', 'msak0')",0.947619047619,210
t,z,"('n_#', 'msak0')",0.719047619048,210
tʃ,d,"('n_#', 'msak0')",1.0,6
tʃ,s,"('n_#', 'msak0')",1.0,42
tʃ,t,"('n_#', 'msak0')",0.85,20
tʃ,z,"('n_#', 'msak0')",1.0,42
z,d,"('n_#', 'msak0')",0.5714285714289999,42
z,s,"('n_#', 'msak0')",0.636054421769,294
z,t,"('n_#', 'msak0')",0.542857142857,140
ð,n,"('i_uh', 'msak0')",0.833333333333,6
k,n,"('i_uh', 'msak0')",0.833333333333,6
z,n,"('i_uh', 'msak0')",0.833333333333,6
ɹ,l,"('i@_iy', 'msak0')",1.0,6
əʊ,ɛ,"('r_S', 'msak0')",0.833333333333,6
əʊ,ɛɪ,"('r_S', 'msak0')",1.0,2
əʊ,ɪ,"('r_S', 'msak0')",0.75,12
əʊ,iː,"('r_S', 'msak0')",1.0,2
əʊ,ʌ,"('r_S', 'msak0')",0.0,2
æ,ɛ,"('r_S', 'msak0')",0.5,6
æ,ɛɪ,"('r_S', 'msak0')",1.0,2
æ,ɪ,"('r_S', 'msak0')",0.583333333333,12
æ,iː,"('r_S', 'msak0')",1.0,2
æ,ʌ,"('r_S', 'msak0')",1.0,2
ɛ,ɛɪ,"('r_S', 'msak0')",0.33333333333299997,6
ɛ,ɪ,"('r_S', 'msak0')",0.75,36
ɛ,iː,"('r_S', 'msak0')",0.833333333333,6
ɛ,ʌ,"('r_S', 'msak0')",1.0,6
ɛɪ,ɛ,"('r_S', 'msak0')",0.75,12
ɛɪ,ɪ,"('r_S', 'msak0')",0.916666666667,24
ɛɪ,iː,"('r_S', 'msak0')",1.0,4
ɛɪ,ʌ,"('r_S', 'msak0')",1.0,4
ɪ,ɛ,"('r_S', 'msak0')",0.833333333333,24
ɪ,ɛɪ,"('r_S', 'msak0')",0.75,8
ɪ,iː,"('r_S', 'msak0')",0.625,8
ɪ,ʌ,"('r_S', 'msak0')",1.0,8
iː,ɛ,"('r_S', 'msak0')",0.916666666667,12
iː,ɛɪ,"('r_S', 'msak0')",0.75,4
iː,ɪ,"('r_S', 'msak0')",0.541666666667,24
iː,ʌ,"('r_S', 'msak0')",1.0,4
uː,ɛ,"('r_S', 'msak0')",1.0,6
uː,ɛɪ,"('r_S', 'msak0')",1.0,2
uː,ɪ,"('r_S', 'msak0')",0.416666666667,12
uː,iː,"('r_S', 'msak0')",0.5,2
uː,ʌ,"('r_S', 'msak0')",1.0,2
ʌ,ɛ,"('r_S', 'msak0')",1.0,12
ʌ,ɛɪ,"('r_S', 'msak0')",1.0,4
ʌ,ɪ,"('r_S', 'msak0')",0.833333333333,24
ʌ,iː,"('r_S', 'msak0')",1.0,4
dʒ,d,"('e_#', 'fsew0')",1.0,2
k,d,"('e_#', 'fsew0')",1.0,2
t,d,"('e_#', 'fsew0')",1.0,2
k,w,"('k_e', 'fsew0')",1.0,2
t,w,"('k_e', 'fsew0')",1.0,2
b,h,"('ng_i', 'msak0')",1.0,2
b,w,"('ng_i', 'msak0')",0.5,2
d,h,"('ng_i', 'msak0')",1.0,2
d,w,"('ng_i', 'msak0')",1.0,2
f,h,"('ng_i', 'msak0')",1.0,2
f,w,"('ng_i', 'msak0')",0.0,2
h,w,"('ng_i', 'msak0')",0.75,4
p,h,"('ng_i', 'msak0')",1.0,2
p,w,"('ng_i', 'msak0')",0.5,2
tʃ,h,"('ng_i', 'msak0')",1.0,2
tʃ,w,"('ng_i', 'msak0')",1.0,2
w,h,"('ng_i', 'msak0')",1.0,4
ɹ,l,"('t_iy', 'fsew0')",0.904761904762,42
d,m,"('a_p', 'msak0')",1.0,2
g,m,"('a_p', 'msak0')",1.0,2
iː,aɪ,"('b_dh', 'fsew0')",1.0,6
əʊ,l,"('k_i', 'msak0')",1.0,36
əʊ,ɹ,"('k_i', 'msak0')",1.0,18
əʊ,s,"('k_i', 'msak0')",1.0,36
əʊ,t,"('k_i', 'msak0')",1.0,60
əʊ,w,"('k_i', 'msak0')",0.6845238095239999,168
ð,əʊ,"('k_i', 'msak0')",1.0,6
ð,l,"('k_i', 'msak0')",0.666666666667,12
ð,ɹ,"('k_i', 'msak0')",1.0,6
ð,s,"('k_i', 'msak0')",1.0,12
ð,t,"('k_i', 'msak0')",0.95,20
ð,w,"('k_i', 'msak0')",0.9821428571430001,56
f,əʊ,"('k_i', 'msak0')",1.0,6
f,l,"('k_i', 'msak0')",0.916666666667,12
f,ɹ,"('k_i', 'msak0')",1.0,6
f,s,"('k_i', 'msak0')",1.0,12
f,t,"('k_i', 'msak0')",0.95,20
f,w,"('k_i', 'msak0')",0.910714285714,56
g,əʊ,"('k_i', 'msak0')",1.0,6
g,l,"('k_i', 'msak0')",0.666666666667,12
g,ɹ,"('k_i', 'msak0')",1.0,6
g,s,"('k_i', 'msak0')",1.0,12
g,t,"('k_i', 'msak0')",0.95,20
g,w,"('k_i', 'msak0')",0.75,56
l,əʊ,"('k_i', 'msak0')",1.0,24
l,ɹ,"('k_i', 'msak0')",1.0,24
l,s,"('k_i', 'msak0')",1.0,48
l,t,"('k_i', 'msak0')",1.0,80
l,w,"('k_i', 'msak0')",0.897321428571,224
ɹ,əʊ,"('k_i', 'msak0')",1.0,18
ɹ,l,"('k_i', 'msak0')",1.0,36
ɹ,s,"('k_i', 'msak0')",1.0,36
ɹ,t,"('k_i', 'msak0')",1.0,60
ɹ,w,"('k_i', 'msak0')",0.958333333333,168
s,əʊ,"('k_i', 'msak0')",1.0,24
s,l,"('k_i', 'msak0')",0.979166666667,48
s,ɹ,"('k_i', 'msak0')",1.0,24
s,t,"('k_i', 'msak0')",0.5375,80
s,w,"('k_i', 'msak0')",0.897321428571,224
t,əʊ,"('k_i', 'msak0')",1.0,30
t,l,"('k_i', 'msak0')",0.933333333333,60
t,ɹ,"('k_i', 'msak0')",1.0,30
t,s,"('k_i', 'msak0')",0.5666666666669999,60
t,w,"('k_i', 'msak0')",0.95,280
w,əʊ,"('k_i', 'msak0')",0.770833333333,48
w,l,"('k_i', 'msak0')",0.96875,96
w,ɹ,"('k_i', 'msak0')",1.0,48
w,s,"('k_i', 'msak0')",1.0,96
w,t,"('k_i', 'msak0')",1.0,160
ə,uː,"('m_v', 'msak0')",1.0,30
ɑː,uː,"('m_v', 'msak0')",1.0,30
aʊ,n,"('@U_t', 'fsew0')",1.0,4
aʊ,s,"('@U_t', 'fsew0')",1.0,40
k,aʊ,"('@U_t', 'fsew0')",1.0,2
k,n,"('@U_t', 'fsew0')",1.0,2
k,s,"('@U_t', 'fsew0')",0.7,20
n,aʊ,"('@U_t', 'fsew0')",1.0,4
n,s,"('@U_t', 'fsew0')",0.6,40
s,aʊ,"('@U_t', 'fsew0')",1.0,10
s,n,"('@U_t', 'fsew0')",1.0,10
z,aʊ,"('@U_t', 'fsew0')",1.0,2
z,n,"('@U_t', 'fsew0')",1.0,2
z,s,"('@U_t', 'fsew0')",0.35,20
iː,ɒ,"('S_k', 'msak0')",1.0,2
ə,əʊ,"('d_n', 'msak0')",1.0,14
ə,æ,"('d_n', 'msak0')",1.0,14
ə,aʊ,"('d_n', 'msak0')",1.0,14
ə,ɪ,"('d_n', 'msak0')",0.688888888889,630
əʊ,ə,"('d_n', 'msak0')",0.904761904762,84
əʊ,æ,"('d_n', 'msak0')",1.0,4
əʊ,aʊ,"('d_n', 'msak0')",1.0,4
əʊ,ɪ,"('d_n', 'msak0')",0.95,180
æ,ə,"('d_n', 'msak0')",0.916666666667,84
æ,əʊ,"('d_n', 'msak0')",1.0,4
æ,aʊ,"('d_n', 'msak0')",0.25,4
æ,ɪ,"('d_n', 'msak0')",0.7,180
aʊ,ə,"('d_n', 'msak0')",1.0,84
aʊ,əʊ,"('d_n', 'msak0')",1.0,4
aʊ,æ,"('d_n', 'msak0')",1.0,4
aʊ,ɪ,"('d_n', 'msak0')",0.8666666666670001,180
ɪ,ə,"('d_n', 'msak0')",0.77380952381,420
ɪ,əʊ,"('d_n', 'msak0')",1.0,20
ɪ,æ,"('d_n', 'msak0')",1.0,20
ɪ,aʊ,"('d_n', 'msak0')",0.95,20
ɒ,ə,"('d_n', 'msak0')",0.8095238095239999,42
ɒ,əʊ,"('d_n', 'msak0')",1.0,2
ɒ,æ,"('d_n', 'msak0')",1.0,2
ɒ,aʊ,"('d_n', 'msak0')",1.0,2
ɒ,ɪ,"('d_n', 'msak0')",0.9,90
s,ə,"('d_n', 'msak0')",0.547619047619,42
s,əʊ,"('d_n', 'msak0')",1.0,2
s,æ,"('d_n', 'msak0')",1.0,2
s,aʊ,"('d_n', 'msak0')",1.0,2
s,ɪ,"('d_n', 'msak0')",0.633333333333,90
ɜ:,əʊ,"('b_th', 'msak0')",0.833333333333,18
əʊ,ɜ:,"('b_th', 'msak0')",0.555555555556,18
ə,ɛɪ,"('tS_n', 'msak0')",1.0,12
ɪ,ɛɪ,"('tS_n', 'msak0')",1.0,12
g,p,"('a_@', 'fsew0')",1.0,6
g,ɹ,"('a_@', 'fsew0')",1.0,6
g,t,"('a_@', 'fsew0')",0.916666666667,12
k,p,"('a_@', 'fsew0')",1.0,6
k,ɹ,"('a_@', 'fsew0')",1.0,6
k,t,"('a_@', 'fsew0')",0.916666666667,12
l,p,"('a_@', 'fsew0')",1.0,6
l,ɹ,"('a_@', 'fsew0')",1.0,6
l,t,"('a_@', 'fsew0')",1.0,12
p,ɹ,"('a_@', 'fsew0')",1.0,18
p,t,"('a_@', 'fsew0')",0.944444444444,36
ɹ,p,"('a_@', 'fsew0')",1.0,18
ɹ,t,"('a_@', 'fsew0')",0.861111111111,36
t,p,"('a_@', 'fsew0')",1.0,24
t,ɹ,"('a_@', 'fsew0')",1.0,24
k,h,"('#_aU', 'msak0')",1.0,6
ə,ɪ,"('s_s', 'fsew0')",0.9,20
ə,ɔː,"('s_s', 'fsew0')",1.0,6
ə,t,"('s_s', 'fsew0')",0.9,90
ɛ,ɪ,"('s_s', 'fsew0')",0.8,20
ɛ,ɔː,"('s_s', 'fsew0')",1.0,6
ɛ,t,"('s_s', 'fsew0')",0.9666666666670001,90
ɪ,ɔː,"('s_s', 'fsew0')",1.0,30
ɪ,t,"('s_s', 'fsew0')",0.908888888889,450
iː,ɪ,"('s_s', 'fsew0')",0.9,20
iː,ɔː,"('s_s', 'fsew0')",1.0,6
iː,t,"('s_s', 'fsew0')",1.0,90
ɔɪ,ɪ,"('s_s', 'fsew0')",1.0,20
ɔɪ,ɔː,"('s_s', 'fsew0')",0.833333333333,6
ɔɪ,t,"('s_s', 'fsew0')",1.0,90
ɔː,ɪ,"('s_s', 'fsew0')",1.0,60
ɔː,t,"('s_s', 'fsew0')",1.0,270
t,ɪ,"('s_s', 'fsew0')",0.745,200
t,ɔː,"('s_s', 'fsew0')",1.0,60
ɜ:,ɛ,"('w_s', 'msak0')",1.0,2
ɜ:,iː,"('w_s', 'msak0')",1.0,2
ɛ,iː,"('w_s', 'msak0')",1.0,4
ɛɪ,ɛ,"('w_s', 'msak0')",1.0,2
ɛɪ,iː,"('w_s', 'msak0')",1.0,2
iː,ɛ,"('w_s', 'msak0')",1.0,4
m,j,"('l_u', 'fsew0')",0.85,20
uː,j,"('l_u', 'fsew0')",0.6,20
z,j,"('l_u', 'fsew0')",0.95,20
aʊ,ɔː,"('h_s', 'fsew0')",0.75,4
aɪ,aʊ,"('h_s', 'fsew0')",1.0,2
aɪ,ɔː,"('h_s', 'fsew0')",1.0,2
ɔː,aʊ,"('h_s', 'fsew0')",0.75,4
d,t,"('aU_@', 'msak0')",0.666666666667,6
d,z,"('aU_@', 'msak0')",0.0,2
l,t,"('aU_@', 'msak0')",0.666666666667,6
l,z,"('aU_@', 'msak0')",0.0,2
n,t,"('aU_@', 'msak0')",0.666666666667,6
n,z,"('aU_@', 'msak0')",0.5,2
t,z,"('aU_@', 'msak0')",0.166666666667,6
z,t,"('aU_@', 'msak0')",0.5,12
g,k,"('a_S', 'msak0')",0.5,2
g,s,"('a_S', 'msak0')",1.0,2
k,s,"('a_S', 'msak0')",0.5,4
s,k,"('a_S', 'msak0')",0.5,4
ɛɪ,ə,"('l_b', 'fsew0')",1.0,2
ʌ,ə,"('l_b', 'fsew0')",1.0,2
z,ə,"('l_b', 'fsew0')",1.0,2
f,y,"('l_e', 'fsew0')",1.0,2
k,y,"('l_e', 'fsew0')",0.5,2
n,y,"('l_e', 'fsew0')",1.0,2
ɹ,y,"('l_e', 'fsew0')",1.0,2
v,y,"('l_e', 'fsew0')",1.0,2
w,y,"('l_e', 'fsew0')",1.0,2
æ,dʒ,"('n_d', 'msak0')",1.0,2
æ,iː,"('n_d', 'msak0')",0.97619047619,42
d,dʒ,"('n_d', 'msak0')",1.0,2
d,iː,"('n_d', 'msak0')",0.928571428571,42
dʒ,iː,"('n_d', 'msak0')",1.0,84
ɛɪ,dʒ,"('n_d', 'msak0')",1.0,2
ɛɪ,iː,"('n_d', 'msak0')",0.880952380952,42
ɪ,dʒ,"('n_d', 'msak0')",1.0,2
ɪ,iː,"('n_d', 'msak0')",1.0,42
iː,dʒ,"('n_d', 'msak0')",1.0,14
ɔɪ,dʒ,"('n_d', 'msak0')",1.0,2
ɔɪ,iː,"('n_d', 'msak0')",1.0,42
ɔː,dʒ,"('n_d', 'msak0')",1.0,2
ɔː,iː,"('n_d', 'msak0')",1.0,42
s,dʒ,"('n_d', 'msak0')",1.0,2
s,iː,"('n_d', 'msak0')",0.97619047619,42
t,dʒ,"('n_d', 'msak0')",1.0,2
t,iː,"('n_d', 'msak0')",1.0,42
t,ð,"('i@_@', 'msak0')",1.0,12
k,ə,"('#_j', 'msak0')",0.666666666667,6
p,ə,"('#_j', 'msak0')",0.833333333333,6
æ,ɪ,"('z_g', 'msak0')",0.5,2
y,ɪ,"('z_g', 'msak0')",0.0,2
ʃ,j,"('ng_oo', 'fsew0')",1.0,2
b,j,"('ng_oo', 'fsew0')",1.0,2
g,j,"('ng_oo', 'fsew0')",1.0,2
w,j,"('ng_oo', 'fsew0')",1.0,2
g,z,"('ai_ei', 'fsew0')",1.0,12
l,z,"('ai_ei', 'fsew0')",1.0,12
m,z,"('ai_ei', 'fsew0')",1.0,12
w,z,"('ai_ei', 'fsew0')",1.0,12
g,n,"('uh_s', 'msak0')",0.75,12
g,ŋ,"('uh_s', 'msak0')",0.0,2
k,n,"('uh_s', 'msak0')",0.916666666667,12
k,ŋ,"('uh_s', 'msak0')",0.0,2
m,n,"('uh_s', 'msak0')",0.583333333333,12
m,ŋ,"('uh_s', 'msak0')",1.0,2
n,ŋ,"('uh_s', 'msak0')",1.0,8
ŋ,n,"('uh_s', 'msak0')",0.833333333333,24
p,n,"('uh_s', 'msak0')",0.583333333333,12
p,ŋ,"('uh_s', 'msak0')",1.0,2
tʃ,n,"('uh_s', 'msak0')",0.25,12
tʃ,ŋ,"('uh_s', 'msak0')",1.0,2
ə,əʊ,"('r_k', 'fsew0')",1.0,6
ə,æ,"('r_k', 'fsew0')",1.0,6
ə,ɛ,"('r_k', 'fsew0')",0.805555555556,36
ə,ɪ,"('r_k', 'fsew0')",0.293650793651,126
ə,y,"('r_k', 'fsew0')",1.0,6
ə,ʌ,"('r_k', 'fsew0')",0.166666666667,6
əʊ,ə,"('r_k', 'fsew0')",1.0,12
əʊ,æ,"('r_k', 'fsew0')",1.0,4
əʊ,ɛ,"('r_k', 'fsew0')",0.958333333333,24
əʊ,ɪ,"('r_k', 'fsew0')",0.619047619048,84
əʊ,y,"('r_k', 'fsew0')",1.0,4
əʊ,ʌ,"('r_k', 'fsew0')",0.0,4
æ,ə,"('r_k', 'fsew0')",1.0,12
æ,əʊ,"('r_k', 'fsew0')",1.0,4
æ,ɛ,"('r_k', 'fsew0')",0.708333333333,24
æ,ɪ,"('r_k', 'fsew0')",0.535714285714,84
æ,y,"('r_k', 'fsew0')",1.0,4
æ,ʌ,"('r_k', 'fsew0')",0.5,4
ɑː,ə,"('r_k', 'fsew0')",1.0,6
ɑː,əʊ,"('r_k', 'fsew0')",1.0,2
ɑː,æ,"('r_k', 'fsew0')",1.0,2
ɑː,ɛ,"('r_k', 'fsew0')",0.666666666667,12
ɑː,ɪ,"('r_k', 'fsew0')",0.6904761904760001,42
ɑː,y,"('r_k', 'fsew0')",1.0,2
ɑː,ʌ,"('r_k', 'fsew0')",0.5,2
ɛ,ə,"('r_k', 'fsew0')",0.958333333333,24
ɛ,əʊ,"('r_k', 'fsew0')",1.0,8
ɛ,æ,"('r_k', 'fsew0')",1.0,8
ɛ,ɪ,"('r_k', 'fsew0')",0.595238095238,168
ɛ,y,"('r_k', 'fsew0')",1.0,8
ɛ,ʌ,"('r_k', 'fsew0')",0.75,8
ɪ,ə,"('r_k', 'fsew0')",0.714285714286,42
ɪ,əʊ,"('r_k', 'fsew0')",1.0,14
ɪ,æ,"('r_k', 'fsew0')",1.0,14
ɪ,ɛ,"('r_k', 'fsew0')",0.8571428571430001,84
ɪ,y,"('r_k', 'fsew0')",1.0,14
ɪ,ʌ,"('r_k', 'fsew0')",0.357142857143,14
iː,ə,"('r_k', 'fsew0')",1.0,6
iː,əʊ,"('r_k', 'fsew0')",1.0,2
iː,æ,"('r_k', 'fsew0')",1.0,2
iː,ɛ,"('r_k', 'fsew0')",1.0,12
iː,ɪ,"('r_k', 'fsew0')",0.5714285714289999,42
iː,y,"('r_k', 'fsew0')",1.0,2
iː,ʌ,"('r_k', 'fsew0')",0.5,2
y,ə,"('r_k', 'fsew0')",0.916666666667,12
y,əʊ,"('r_k', 'fsew0')",1.0,4
y,æ,"('r_k', 'fsew0')",1.0,4
y,ɛ,"('r_k', 'fsew0')",0.75,24
y,ɪ,"('r_k', 'fsew0')",0.5,84
y,ʌ,"('r_k', 'fsew0')",1.0,4
ɒ,ə,"('r_k', 'fsew0')",1.0,6
ɒ,əʊ,"('r_k', 'fsew0')",1.0,2
ɒ,æ,"('r_k', 'fsew0')",1.0,2
ɒ,ɛ,"('r_k', 'fsew0')",0.916666666667,12
ɒ,ɪ,"('r_k', 'fsew0')",0.714285714286,42
ɒ,y,"('r_k', 'fsew0')",1.0,2
ɒ,ʌ,"('r_k', 'fsew0')",0.0,2
ʌ,ə,"('r_k', 'fsew0')",1.0,12
ʌ,əʊ,"('r_k', 'fsew0')",1.0,4
ʌ,æ,"('r_k', 'fsew0')",1.0,4
ʌ,ɛ,"('r_k', 'fsew0')",1.0,24
ʌ,ɪ,"('r_k', 'fsew0')",0.666666666667,84
ʌ,y,"('r_k', 'fsew0')",1.0,4
æ,d,"('n_th', 'msak0')",0.5,2
